OSMPTrailsOSMPOBJECTID,OSMPTrailsOSMPOWNER,OSMPTrailsOSMPBICYCLES,OSMPTrailsOSMPDISPLAY,OSMPTrailsOSMPTRAILTYPE,OSMPTrailsOSMPDATEFROM,OSMPTrailsOSMPDATETO,OSMPTrailsOSMPSEGMENTID,OSMPTrailsOSMPHORSES,OSMPTrailsOSMPRID,OSMPTrailsOSMPTRLID,OSMPTrailsOSMPMILEAGE,OSMPTrailsOSMPMEASUREDFEET,OSMPTrailsOSMPTRAILNAME,OSMPTrailsOSMPGlobalID,OSMPTrailsOSMPDIFFICULTY,OSMPTrailsOSMPDOGS,OSMPTrailsOSMPDOGREGGEN,OSMPTrailsOSMPDOGREGDESC,OSMPTrailsOSMPEBIKES,SHAPESTLength,OSMPTrailClosuresOBJECTID,OSMPTrailClosuresRID,OSMPTrailClosuresCLOSUREDURATION,OSMPTrailClosuresWEBLINK,OSMPTrailClosuresCLOSUREAREA,OSMPTrailClosuresTRAILSTATUS,OSMPTrailClosuresCLOSUREREASON,OSMPTrailClosuresLOCATIONDESCRIPTION,OSMPTrailClosuresCONTACT,OSMPTrailClosuresCOMMENTS,OSMPTrailClosuresGLOBALID,OSMPTrailClosuresSEGMENTID
3201,OSMP,No,Yes,Hiking Trail,2021/05/04 00:00:00+00,2099/12/31 00:00:00+00,296-357-379,No,1882,296,0.075,411,Boulder Falls,{49734B83-DCA0-4883-A5E6-6CA6EA4E8451},Moderate,Yes,LR,Leash Required,No,396.0608145,1616,1882,,,,Closed,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Boulder Falls will be closed from 8-4 pm, August 26-28th for maintenance and repair work. The entire area will be closed to the public.",{446354F7-CFD8-4F6B-AE8A-88937D609B09},296-357-379
3202,OSMP,No,Yes,Hiking Trail,2021/05/04 00:00:00+00,2099/12/31 00:00:00+00,296-379-381,No,1883,296,0.023,118,Boulder Falls,{27814263-BB41-4C50-9573-D469D2A7C2CE},Moderate,Yes,LR,Leash Required,No,121.7855961,1625,1883,,,,Closed,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Boulder Falls will be closed from 8-4 pm, August 26-28th for maintenance and repair work. The entire area will be closed to the public.",{FD1F3871-AA43-40AD-9965-7F5F5CF74762},296-379-381
3203,OSMP,No,Yes,Hiking Trail,2021/05/04 00:00:00+00,2099/12/31 00:00:00+00,296-381-382,No,1884,296,0.004,24,Boulder Falls,{660A73EB-FC11-4E23-A593-B7220D09DEA4},Moderate,Yes,LR,Leash Required,No,22.83075392,1618,1884,,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"The Boulder Falls Trail will be closed from 8 a.m. to 4 p.m. on Monday, June 5, and Tuesday, June 6, for maintenance activities.",{F044DD8E-74C6-4DA5-A02D-B372C9959F51},296-381-382
3204,OSMP,No,Yes,Hiking Trail,2021/05/04 00:00:00+00,2099/12/31 00:00:00+00,296-381-356,No,1885,296,0.018,98,Boulder Falls,{2C868B4D-F66D-4D46-9925-1AA7BE922EBA},Moderate,Yes,LR,Leash Required,No,94.16351602,1619,1885,,,,Closed,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Boulder Falls will be closed from 8-4 pm, August 26-28th for maintenance and repair work. The entire area will be closed to the public.",{D1A6DDD3-9B5D-4310-A1FA-0DD3FEB55E9F},296-381-356
3205,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,350-685-684,Yes,1886,350,0.017,78,9th Street Connector,{572FAAEC-70B0-42CE-BCC4-9A0814FC9271},Easy,Yes,LR,Leash Required,No,87.86191682,1092,1886,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{7D73EA4D-49DC-4ED4-822C-6815F02E2C3C},350-685-684
3206,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-032-685,Yes,1887,251,0.009,51,Baseline,{4397398D-477E-4D3F-ADFC-459FF9087174},Easy,Yes,LR,Leash Required,No,48.15137271,1061,1887,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{C01D6976-52DD-4967-B7DC-D938C05A611C},251-032-685
3207,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-685-023,Yes,1888,251,0.008,38,Baseline,{773E738D-A51A-49B4-8694-61891A5EE7D2},Easy,Yes,LR,Leash Required,No,41.58252161,1060,1888,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{FF737117-84E5-4153-A440-D94C4B4EB770},251-685-023
3208,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-023-686,Yes,1889,251,0.052,273,Baseline,{B7380580-F3B6-4520-A348-D89B2760BC3C},Easy,Yes,LR,Leash Required,No,273.6737405,1095,1889,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Baseline Trail is closed from 8am - 5 pm, Mon 7/22 - Fri 7/26 for maintenance.",{F5029A68-5A72-495C-89A6-8E4630FB8169},251-023-686
3209,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,349-686-683,Yes,1890,349,0.018,92,8th Street Connector,{8FEE4F1D-BF47-488B-8E5A-23F81C7E9A9F},Easy,Yes,LR,Leash Required,No,95.41096897,1091,1890,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{B8BDDCFC-76DB-4667-9055-6A225356CF3F},349-686-683
3210,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-686-687,Yes,1891,251,0.053,272,Baseline,{393D1B8C-A5A7-4C92-978A-E4E60E6EB66A},Easy,Yes,LR,Leash Required,No,278.7834785,1094,1891,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Baseline Trail is closed from 8am - 5 pm, Mon 7/22 - Fri 7/26 for maintenance.",{A826F4B0-C7DC-4DE2-B17D-6EF1BE6D5857},251-686-687
3211,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,348-687-682,Yes,1892,348,0.017,83,7th Street Connector,{D9888BD9-31A3-413A-9115-98E5457932C3},Easy,Yes,LR,Leash Required,No,91.07588069,1090,1892,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{0E5F6C2A-1F7A-4216-AF16-A80B1AAF7AEB},348-687-682
3212,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-687-022,Yes,1893,251,0.039,207,Baseline,{C07A3289-3534-4AAD-8F35-B07FA4ED1F7F},Easy,Yes,LR,Leash Required,No,207.5817485,1093,1893,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Baseline Trail is closed from 8am - 5 pm, Mon 7/22 - Fri 7/26 for maintenance.",{EE4F2213-A3BB-4529-B55B-C7033EB5DD2D},251-687-022
3213,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,339-022-690,Yes,1894,339,0.04,208,6th Street Connector,{A109A247-B182-4069-905E-6E00AC132E24},Easy,Yes,LR,Leash Required,No,213.1233252,1064,1894,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{43DD12CD-926B-4614-A275-87176FACBC29},339-022-690
3214,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,339-690-120,Yes,1895,339,0.003,22,6th Street Connector,{064EE7A4-78BD-47FC-9DEE-5DA016F87862},Easy,Yes,LR,Leash Required,No,18.22178147,1066,1895,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{FECDAC1F-012E-4D47-9BE0-87A19F5109E4},339-690-120
3215,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-022-688,Yes,1896,251,0.07,360,Baseline,{C59645EB-E553-4FB1-A37D-38853B10C54B},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,368.3659583,1097,1896,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Baseline Trail is closed from 8am - 5 pm, Mon 7/22 - Fri 7/26 for maintenance.",{0752A8BE-7846-4733-8AEC-757ED050306C},251-022-688
3216,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,346-688-689,Yes,1897,346,0.004,23,Baseline Connector,{DF33A42E-37A1-4061-92F6-8EBADC3F26B0},Easy,Yes,LR,Leash Required,No,20.77495491,1065,1897,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{091731C0-BA24-4AA5-8CF5-9440727DC019},346-688-689
3217,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,347-689-690,Yes,1898,347,0.033,163,6th Street Connector West,{08DDF9FC-964B-461F-B951-A2181B5A7E32},Easy,Yes,LR,Leash Required,No,171.8672848,1062,1898,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{7D15CCA3-587E-488E-BA39-63E7FCFC6C8B},347-689-690
3218,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,346-689-681,Yes,1899,346,0.037,182,Baseline Connector,{0C9A9D96-B62A-41F6-B4B2-D89184E6E5D8},Easy,Yes,LR,Leash Required,No,192.9089151,1063,1899,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{1D514101-03E4-427C-A042-DB2E661628C1},346-689-681
3219,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-688-025,Yes,1900,251,0.197,1008,Baseline,{9DA5872E-1DA2-4842-B5A3-70E49FEBBD9E},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,1039.672969,1096,1900,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{53169D04-8F34-4131-AD5B-3011C549477F},251-688-025
3220,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-025-027,Yes,1901,251,0.09,485,Baseline,{E89C395D-C901-4DEF-A8BE-CF615E031ACB},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,475.5519568,1465,1901,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{D3F283EA-9456-4463-ADD0-3C8643A8998D},251-025-027
3221,OSMP,No,Yes,Hiking Trail,2021/05/19 00:00:00+00,2099/12/31 00:00:00+00,251-027-033,Yes,1902,251,0.032,180,Baseline,{8FC73DB8-BC9F-4004-A13F-5224D10C8F54},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,169.6110116,1466,1902,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{96B38F39-4D87-4A2C-A7FC-13C023B484BA},251-027-033
3222,OSMP,No,Yes,Hiking Trail,2021/05/19 00:00:00+00,2099/12/31 00:00:00+00,338-027-021,Yes,1903,338,0.381,1985,Meadow,{CA582BE3-4AD4-4595-B809-EB0C4DBA34A0},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,2012.34416,1482,1903,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Meadow Trail is closed from 8am - 5pm, Tue 7/30 - Thur 8/1 for maintenance.",{989680E0-2265-4779-9993-E061F866A6E3},338-027-021
3223,OSMP,No,Yes,Hiking Trail,2021/05/19 00:00:00+00,2099/12/31 00:00:00+00,338-021-023,Yes,1904,338,0.117,615,Meadow,{72A30B4F-8B8C-40A2-85DE-46939C0F4D0A},Easy,Yes,LR,Leash Required,No,617.5386393,1488,1904,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{204B37F7-172D-480B-A3D6-AC98C4B4D4F6},338-021-023
3224,OSMP,No,Yes,Hiking Trail,2021/05/24 00:00:00+00,2099/12/31 00:00:00+00,344-025-026,No,1905,344,0.054,284,Baseline-Gregory Connector,{A8694219-3F7F-4B3C-A000-47E58FA3045C},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,283.4776686,1467,1905,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{7114C898-E2B4-41B9-AE28-61907583742A},344-025-026
3225,OSMP,No,Yes,Hiking Trail,2021/05/24 00:00:00+00,2099/12/31 00:00:00+00,339-020-021,Yes,1906,339,0.068,351,6th Street Connector,{3CC70F90-A0BE-4962-8B8A-F4F9C2A5075B},Easy,Yes,LR,Leash Required,No,359.2193333,1463,1906,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{87FC2FBD-F9AB-49CF-9AEE-835B93190116},339-020-021
3226,OSMP,No,Yes,Hiking Trail,2021/05/24 00:00:00+00,2099/12/31 00:00:00+00,339-021-022,Yes,1907,339,0.067,348,6th Street Connector,{5A9A0D0C-2F6A-45E6-950C-0BFC99AC8301},Easy,Yes,LR,Leash Required,No,355.8464871,1464,1907,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{1F54CA48-A9D4-4E4B-BE58-9F6E908FB92C},339-021-022
3227,OSMP,No,Yes,Hiking Trail,2021/05/25 00:00:00+00,2099/12/31 00:00:00+00,252-270-033,Yes,1909,252,0.202,1112,Bluebell-Baird,{62DB0BB4-203D-4D5A-B38E-8B58A843D0CA},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1065.516217,1479,1909,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{2AC3B514-15AE-4DF3-A3A5-858C81A597FA},252-270-033
3228,OSMP,No,Yes,Hiking Trail,2021/05/25 00:00:00+00,2099/12/31 00:00:00+00,252-029-270,Yes,1908,252,0.268,1448,Bluebell-Baird,{BE2F9DB1-145A-4B61-901E-6D79545A7F18},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1416.53671,1478,1908,,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,Closed for NCAR Fire,{D44B335B-9516-40D3-921A-81D89A5560E9},252-029-270
3229,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-032-018,Yes,1910,249,0.067,356,Bluebell Road,{D0D1D82F-FDE4-4608-9B7C-494305771D69},Easy,Yes,LR,Leash Required,No,352.2120091,1486,1910,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Bluebell Road will be closed on Saturday, November 4th to repair the road damage from the record-setting precipitation this season.",{5F6E3A08-26FB-40E6-B36D-933B1C221235},249-032-018
3230,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-018-019,Yes,1911,249,0.107,575,Bluebell Road,{647B9FC2-09AA-407D-89FE-6ADA0733FD22},Easy,Yes,LR,Leash Required,No,567.2206669,1470,1911,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Bluebell Road will be closed on Saturday, November 4th to repair the road damage from the record-setting precipitation this season.",{7030A20D-E89B-4625-8741-8D023D003CED},249-018-019
3231,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-019-126,Yes,1912,249,0.432,2307,Bluebell Road,{894DAA15-44CF-4506-B64E-EA167F4380E3},Moderate,Yes,RV,Leash Required on Portion of Trail,No,2281.956299,1471,1912,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Bluebell Road will be closed on Saturday, November 4th to repair the road damage from the record-setting precipitation this season.",{52653A27-32E9-4515-A837-71FC16F0D399},249-019-126
3232,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-126-125,Yes,1913,249,0.037,181,Bluebell Road,{F274FFBD-1DF5-4FBB-9B7C-D5A28877C192},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,192.9043847,1472,1913,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Bluebell Road will be closed on Saturday, November 4th to repair the road damage from the record-setting precipitation this season.",{ED4CD29C-2140-454A-A249-BBF953E9A843},249-126-125
3233,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-125-123,Yes,1914,249,0.119,636,Bluebell Road,{7CE96C0A-ADA7-4B86-A8C6-2EFFD1354538},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,629.7050372,1473,1914,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Bluebell Road will be closed on Saturday, November 4th to repair the road damage from the record-setting precipitation this season.",{A53850A5-F451-4F01-A775-B191F8AAF6E9},249-125-123
3235,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-124-125,Yes,1916,249,0.04,207,Bluebell Road,{A7CA9E0D-2A44-4EC7-BE39-26E5421FBEB0},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,210.4465253,1475,1916,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,"Bluebell Road will be closed on Saturday, November 4th to repair the road damage from the record-setting precipitation this season.",{78C89D01-09FD-4B37-8F4D-848C01C68093},249-124-125
3236,OSMP,No,Yes,Hiking Trail,2022/10/27 00:00:00+00,2099/12/31 00:00:00+00,254-124-031,Yes,2177,254,0.485,-9999,Bluebell Mesa,{2EF3082C-6E93-4D97-8654-352EA5509851},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,2563.328758,2449,2177,,,,,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,,{FA85C306-DF89-453A-B30F-EE4D77C1A482},254-124-031
3237,OSMP,No,Yes,Hiking Trail,2021/06/01 00:00:00+00,2099/12/31 00:00:00+00,252-030-029,Yes,1918,252,0.092,483,Bluebell-Baird,{9A10BD96-44D1-4397-BDB6-46FC37EDEABD},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,486.7113689,1477,1918,,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,Closed for NCAR Fire,{CB4F9119-30B2-4D69-9E1C-39E79DA41A0A},252-030-029
3238,OSMP,No,Yes,Hiking Trail,2022/10/27 00:00:00+00,2099/12/31 00:00:00+00,255-030-031,Yes,2179,255,0.169,-9999,Bluebell Spur,{81F048AC-9582-4B06-A423-1BD857F5CE4B},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,893.0118818,2450,2179,,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,,{C27EC956-EB88-45E4-891B-0F5342C484D5},255-030-031
3239,OSMP,No,Yes,Hiking Trail,2022/10/27 00:00:00+00,2099/12/31 00:00:00+00,254-031-028,Yes,2178,254,0.04,-9999,Bluebell Mesa,{7B3F0BF1-3610-4B43-8578-32C36A985DB8},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,213.6736539,1469,2178,,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,Closed for NCAR Fire,{A37572E8-C0F4-40AE-B97C-B5B4C6BED67B},254-031-028
3258,OSMP,No,Yes,Hiking Trail,2021/10/05 00:00:00+00,2099/12/31 00:00:00+00,287-307-306,Yes,1999,355,0.621,,Anemone Loop,{FE8EEFC4-5638-4DC7-854F-8E19C023939F},Difficult,Yes,LVS,On-Corridor Voice and Sight,No,3276.737088,1628,1999,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/announcement/intermittent-trail-closures,,{18C5F116-79FA-4BB9-A5C2-8746485A3200},287-307-306
3259,OSMP,No,Yes,Hiking Trail,2021/10/05 00:00:00+00,2099/12/31 00:00:00+00,287-307-385,Yes,2000,355,0.125,,Anemone Loop,{607B015E-01F6-468C-8D3C-6EB487A2E909},,Yes,LVS,On-Corridor Voice and Sight,No,660.0704632,1629,2000,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/announcement/intermittent-trail-closures,,{D8FA646B-C71A-4ADB-BBAA-C8FD2CDEA6EB},287-307-385
3260,OSMP,No,Yes,Hiking Trail,2021/10/05 00:00:00+00,2099/12/31 00:00:00+00,353-385-386,Yes,2001,353,0.04,221,Reflection Point,{0F726B49-11BC-4933-8E3B-B45A3620BFFF},,Yes,LVS,On-Corridor Voice and Sight,No,211.9383355,1630,2001,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/announcement/intermittent-trail-closures,,{0CD58FA4-820D-415D-BFCC-8299E533E07C},353-385-386
3261,OSMP,No,Yes,Hiking Trail,2021/10/05 00:00:00+00,2099/12/31 00:00:00+00,287-385-387,Yes,2002,355,0.472,,Anemone Loop,{30CF7202-1B29-43B1-B34F-FF8554BC4EFE},,Yes,LVS,On-Corridor Voice and Sight,No,2491.411694,2040,2002,,,,Open,Intermittent Closure,,https://bouldercolorado.gov/announcement/intermittent-trail-closures,,{0D8116C9-1D37-4451-B48B-249A6D281D5A},287-385-387
3262,OSMP,No,Yes,Hiking Trail,2021/10/05 00:00:00+00,2099/12/31 00:00:00+00,287-388-387,Yes,2003,287,0.037,,Anemone Point,{909AFD9E-CB9D-4E88-BE98-23FF2E64E24D},,Yes,LVS,On-Corridor Voice and Sight,No,196.6520436,1632,2003,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/announcement/intermittent-trail-closures,,{8CF3A6B2-F8BE-49F4-AFB0-48045A109524},287-388-387
3263,OSMP,No,Yes,Hiking Trail,2021/10/05 00:00:00+00,2099/12/31 00:00:00+00,355-387-307,Yes,2004,355,1.598,,Anemone Loop,{6F13A7A1-2DC3-4E40-B6A8-CE8A0AED88FF},,Yes,LVS,On-Corridor Voice and Sight,No,8437.698918,1633,2004,Until Further Notice,,,Open,Intermittent Closure,,https://bouldercolorado.gov/announcement/intermittent-trail-closures,,{A009148D-6C4A-45EE-9B62-9AE0ECC3247D},355-387-307
3658,OSMP,No,Yes,Hiking Trail,2022/08/22 00:00:00+00,2099/12/31 00:00:00+00,226-139-115,Yes,2175,226,2.196,11745,Bear Canyon,{6817B8DA-8F74-46A5-95FC-7FD35D633DB4},Difficult,Yes,LR,Leash Required,No,11593.68277,2032,2175,Until Further Notice,,,Open,Hazardous Conditions,,https://bouldercolorado.gov/services/osmp-closures,There is a fire on city open space near NCAR in south Boulder.  Stay away from the area.,{122FFBBD-0A32-42DA-9C1A-6B13D7673408},226-139-115
4058,OSMP,No,Yes,Hiking Trail,2021/09/13 00:00:00+00,2099/12/31 00:00:00+00,257-255-383,Yes,1995,257,0.162,901,Royal Arch,{4EDC76ED-0B6C-4219-AA1C-439AED9663AD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,857.3774955,2030,1995,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,Closed for NCAR Fire,{12EF102B-CFDB-4523-99AE-36090C3A7593},257-255-383
4059,OSMP,No,Yes,Hiking Trail,2021/09/13 00:00:00+00,2099/12/31 00:00:00+00,257-383-123,Yes,1996,257,0.024,135,Royal Arch,{696F7554-1594-41B2-9F6F-AC994D2DEA4F},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,128.6224301,2031,1996,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,Closed for NCAR Fire,{2658D2CC-88EC-44D5-B4BB-D34965DF74E4},257-383-123
4060,OSMP,No,Yes,Hiking Trail,2022/08/29 00:00:00+00,2099/12/31 00:00:00+00,257-254-255,No,2176,257,0.81,4626,Royal Arch,{490CAAEE-B76B-4E2B-85A9-6B091FE132A0},Difficult,Yes,LVS,"Leash, Or Voice and Sight Control",No,4276.721053,2033,2176,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/projects/royal-arch-trail-project,"The trail will be closed from 8 am to 5 pm, Mon through Thur. Trail is open Fri, Sat and Sun. Weekday trail closures are expected through early Sep.",{E1A66C9E-CCD8-4233-B26D-8387648A5654},257-254-255
4061,OSMP,No,Yes,Hiking Trail,2021/11/14 00:00:00+00,2099/12/31 00:00:00+00,273-173-171,Yes,2008,273,0.681,3601,Tenderfoot,{F30F3A51-977F-4C1C-BAA2-299AA8ABC609},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,3594.198456,2035,2008,Until Further Notice,,,Open,Other,,https://bouldercolorado.gov/services/osmp-closures,There is a Law Enforcement Incident in the area of Flagstaff Road.,{85487B31-4552-4217-BFB2-FA1FFA8194CB},273-173-171
4063,OSMP,No,Yes,Hiking Trail,2021/11/15 00:00:00+00,2099/12/31 00:00:00+00,273-171-169,Yes,2009,273,0.239,1270,Tenderfoot,{5B04F5B0-E836-4E11-B86A-8F82E7F1F9C0},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1260.343175,2036,2009,Until Further Notice,,,Open,Other,,https://bouldercolorado.gov/services/osmp-closures,There is a Law Enforcement Incident in the area of Flagstaff Road.,{E0BCB653-0734-4333-81AC-8AA94B35B3A1},273-171-169
4071,OSMP,Yes,Yes,Multi-Use Trail,2022/07/12 00:00:00+00,2099/12/31 00:00:00+00,272-168-169,Yes,2102,272,1.038,5431,Chapman Drive,{DA4F1EF4-8551-4969-AB4B-6A2FC0D90570},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",Yes,5479.571932,2037,2102,Until Further Notice,,,Open,Other,,https://bouldercolorado.gov/services/osmp-closures,There is a Law Enforcement Incident in the area of Flagstaff Road.,{5A818A5E-D2D3-4F80-97E6-BA985BCB447C},272-168-169
4072,OSMP,Yes,Yes,Multi-Use Trail,2022/07/19 00:00:00+00,2099/12/31 00:00:00+00,272-169-170,Yes,2109,272,1.537,8125,Chapman Drive,{BE833FBF-887C-421F-9F70-A5FED17EDC75},Moderate,Yes,LR,Leash Required,Yes,8114.786224,2038,2109,Until Further Notice,,,Open,Other,,https://bouldercolorado.gov/services/osmp-closures,There is a Law Enforcement Incident in the area of Flagstaff Road.,{16ED0D4B-2A83-4925-A84C-B5E943DED924},272-169-170
4074,OSMP,No,Yes,Hiking Trail,2022/08/16 00:00:00+00,2099/12/31 00:00:00+00,273-171-172,Yes,2165,273,0.083,433,Tenderfoot,{030441AD-D99B-453D-A08B-6BF73213E49E},Moderate,Yes,LR,Leash Required,No,438.3649437,2039,2165,Until Further Notice,,,Open,Maintenance,,https://bouldercolorado.gov/services/osmp-closures,Closed for Lakeshore Fire,{0ADB581C-FC6B-4D75-B021-9199646C8223},273-171-172
4076,OSMP,Yes,Yes,Multi-Use Trail,2022/08/21 00:00:00+00,2099/12/31 00:00:00+00,506-552-559,Yes,2174,506,0.707,3712,Cottontail,{09A13092-A2E8-4E57-9A89-5088AE0A44A1},Easy,Yes,LR,Leash Required,Yes,3730.650827,2028,2174,Until Further Notice,,,Open,Construction,,https://bouldercolorado.gov/projects/cottontail-trail-project,Cottontail Trail closed for construction through April 2022,{E7B95E30-7141-4E00-BBA6-F3EC818AF0F7},506-552-559
